Player ID,National Team,Debut Date,Games Played,Goals Scored
404025,Schweiz U18,30.08.2016,5,-
404025,Schweiz U17,22.10.2015,6,-
404025,Schweiz U16,-,1,-
313094,Schweiz,07.10.2020,8,1
313094,Schweiz U21,13.06.2017,14,1
313094,Schweiz U19,15.03.2016,6,-
313094,Schweiz U18,22.09.2015,2,-
313094,Schweiz U17,25.09.2014,4,-
313094,Schweiz U16,14.05.2014,1,-
322515,Schweiz U17,19.08.2014,4,-
322515,Schweiz U16,13.05.2014,3,-
548766,Schweiz U16,10.04.2014,1,-
298615,Schweiz U16,08.04.2014,2,-
445550,Schweiz U16,-,1,-
265212,Nordmazedonien U21,14.12.2015,2,-
265212,Nordmazedonien U20,-,1,-
265212,Schweiz U18,-,-,-
265212,Schweiz U17,21.08.2013,6,-
265212,Schweiz U16,22.05.2013,2,-
237671,Schweiz U19,-,-,-
237671,Schweiz U18,02.10.2014,1,-
237671,Schweiz U17,23.08.2013,2,-
237671,Schweiz U16,04.09.2012,2,-
290022,Schweiz U16,05.09.2013,1,-
265209,Schweiz U21,25.05.2018,1,-
265209,Schweiz U20,11.10.2016,5,-
265209,Schweiz U19,26.03.2015,14,-
265209,Schweiz U18,02.09.2014,7,-
265209,Schweiz U17,28.09.2013,7,-
265209,Schweiz U16,16.04.2013,4,-
265208,Kosovo,02.09.2021,10,-
265208,Schweiz U20,01.09.2016,2,-
265208,Schweiz U19,03.09.2015,2,-
265208,Schweiz U18,02.09.2014,1,-
265208,Schweiz U17,23.08.2013,13,-
265208,Schweiz U16,21.05.2013,5,2
294595,Schweiz U21,25.03.2019,1,-
294595,Schweiz U20,31.08.2017,7,-
294595,Schweiz U16,03.10.2013,1,-
294595,Schweiz U15,25.10.2012,1,-
265203,Schweiz U19,-,3,-
265203,Schweiz U18,02.10.2014,9,-
265203,Schweiz U17,21.08.2013,16,-
265203,Schweiz U16,22.05.2013,5,1
212723,Schweiz,08.09.2018,41,-
212723,Schweiz U21,14.11.2016,6,1
212723,Schweiz U20,01.09.2016,4,2
212723,Schweiz U19,05.09.2014,15,1
212723,Schweiz U18,21.04.2015,2,-
212723,Schweiz U17,21.08.2013,13,-
212723,Schweiz U16,16.04.2013,4,-
265204,Schweiz U17,21.08.2013,3,-
265204,Schweiz U16,16.04.2013,2,-
249983,Schweiz U20,31.08.2017,3,1
249983,Schweiz U19,01.09.2015,6,1
249983,Schweiz U18,02.10.2014,1,1
249983,Schweiz U17,21.08.2013,12,5
249983,Schweiz U16,01.11.2012,5,3
263077,Schweiz U17,21.08.2013,3,1
263077,Schweiz U16,16.04.2013,2,1
263064,Schweiz U16,16.04.2013,2,-
212716,Schweiz U16,04.09.2012,4,2
192605,Dominikanische Republik,23.03.2024,2,-
192605,Schweiz U21,27.03.2018,2,-
192605,Schweiz U20,23.03.2016,1,-
192605,Schweiz U19,-,-,-
192605,Schweiz U18,15.05.2013,2,-
192605,Schweiz U17,28.08.2012,3,-
192605,Schweiz U16,08.09.2011,5,-
192605,Schweiz U15,-,-,-
203894,Schweiz U19,-,1,-
203894,Schweiz U18,06.09.2013,6,-
203894,Schweiz U17,28.08.2012,15,-
203894,Schweiz U16,-,-,-
237658,Schweiz,18.11.2019,29,1
237658,Schweiz U21,10.11.2016,6,-
237658,Schweiz U20,23.03.2017,8,1
237658,Schweiz U16,04.09.2012,2,-
207561,Schweiz U20,01.09.2016,1,-
207561,Schweiz U19,05.09.2014,6,1
207561,Schweiz U18,06.09.2013,8,1
207561,Schweiz U17,30.08.2012,2,-
207561,Schweiz U16,09.11.2011,1,-
217860,Schweiz U16,-,-,-
192628,Schweiz U18,12.10.2013,1,-
192628,Schweiz U17,27.03.2013,1,-
192628,Schweiz U16,18.10.2011,2,-
192647,Schweiz U20,03.09.2015,4,-
192647,Schweiz U18,06.09.2013,3,-
192647,Schweiz U16,06.09.2011,4,3
237662,Schweiz,31.03.2015,72,15
237662,Schweiz U21,22.05.2014,3,-
237662,Schweiz U20,04.09.2014,5,-
237662,Schweiz U16,04.09.2012,4,1
183445,Schweiz U21,-,-,-
183445,Schweiz U20,-,-,-
183445,Schweiz U19,-,1,-
183445,Schweiz U18,04.09.2012,4,-
183445,Schweiz U17,25.08.2011,3,-
183445,Schweiz U16,16.09.2010,5,-
184380,Schweiz U19,16.04.2014,1,-
184380,Schweiz U18,04.09.2012,3,-
184380,Schweiz U17,23.08.2011,12,-
184380,Schweiz U16,19.10.2010,8,-
202228,Serbien,10.11.2017,33,1
202228,Serbien U21,05.09.2014,16,-
202228,Serbien U20,13.11.2014,9,1
202228,Serbien U19,-,12,1
202228,Serbien U17,22.03.2012,3,1
202228,Schweiz U16,17.03.2011,1,-
192616,Schweiz,01.09.2021,9,-
192616,Schweiz U21,10.08.2015,17,1
192616,Schweiz U20,23.03.2017,2,-
192616,Schweiz U19,05.09.2014,7,1
192616,Schweiz U18,06.09.2013,7,-
192616,Schweiz U16,06.09.2011,2,-
183313,Schweiz U20,13.10.2014,3,-
183313,Schweiz U19,05.09.2013,8,-
183313,Schweiz U18,04.09.2012,8,-
183313,Schweiz U17,23.08.2011,8,-
183313,Schweiz U16,14.09.2010,13,-
183321,Schweiz,08.09.2018,24,-
183321,Schweiz U20,03.09.2015,2,-
183321,Schweiz U19,09.10.2012,4,-
183321,Schweiz U18,04.09.2012,6,1
183321,Schweiz U17,23.08.2011,7,-
183321,Schweiz U16,24.01.2011,8,1
183311,Bolivien,10.10.2020,19,1
183311,Schweiz U19,05.09.2013,9,-
183311,Schweiz U18,06.09.2012,5,4
183311,Schweiz U16,19.10.2010,6,-
183322,Schweiz U16,21.10.2010,8,-
183309,Schweiz U20,03.09.2015,6,-
183309,Schweiz U19,05.09.2013,6,2
183309,Schweiz U18,04.09.2012,9,2
183309,Schweiz U17,23.08.2011,12,1
183309,Schweiz U16,14.09.2010,10,1
184375,Schweiz U19,-,-,-
184375,Schweiz U17,23.08.2011,2,1
184375,Schweiz U16,21.10.2010,7,-
183446,Schweiz U21,07.10.2016,1,-
183446,Schweiz U20,03.09.2015,3,-
183446,Schweiz U19,06.06.2013,6,1
183446,Schweiz U18,21.03.2013,3,2
183446,Schweiz U16,05.04.2011,2,-
183449,Schweiz U18,04.09.2012,2,-
183449,Schweiz U16,14.09.2010,9,2
183314,Schweiz U19,05.09.2013,5,3
183314,Schweiz U18,15.11.2012,3,-
183314,Schweiz U17,25.08.2011,2,1
183314,Schweiz U16,05.04.2011,2,-
183316,Schweiz U19,05.03.2014,1,-
183316,Schweiz U18,-,-,-
183316,Schweiz U17,23.08.2011,2,-
183316,Schweiz U16,17.08.2010,14,2
186473,Schweiz U20,-,-,-
186473,Schweiz U18,-,-,-
186473,Schweiz U17,24.03.2012,3,-
186473,Schweiz U16,17.05.2011,2,2
147027,Schweiz U21,18.11.2016,1,-
147027,Schweiz U20,06.09.2013,3,-
147027,Schweiz U19,23.03.2013,1,-
147027,Schweiz U18,01.09.2011,2,-
147027,Schweiz U17,26.08.2010,7,-
147027,Schweiz U16,14.08.2009,3,-
147027,Schweiz U15,12.05.2009,1,-
147022,Schweiz U19,11.10.2012,5,-
147022,Schweiz U18,30.08.2011,8,-
147022,Schweiz U17,26.08.2010,9,-
147022,Schweiz U16,29.03.2010,5,1
147022,Schweiz U15,14.05.2009,1,-
147038,Schweiz U17,17.05.2011,1,-
147038,Schweiz U16,29.03.2010,3,-
147053,Schweiz U17,26.08.2010,1,-
147053,Schweiz U16,07.05.2010,2,-
184373,Schweiz U16,17.08.2010,2,-
147058,Schweiz U18,30.08.2011,7,-
147058,Schweiz U17,24.08.2010,11,2
147058,Schweiz U16,14.08.2009,4,-
147037,Schweiz U21,18.11.2014,6,1
147037,Schweiz U20,04.09.2014,1,-
147037,Schweiz U19,09.10.2012,8,-
147037,Schweiz U18,30.08.2011,9,-
147037,Schweiz U17,17.09.2010,8,-
147037,Schweiz U16,01.04.2010,2,-
147059,Schweiz U19,-,-,-
147059,Schweiz U18,30.08.2011,7,-
147059,Schweiz U17,26.08.2010,5,1
147059,Schweiz U16,14.08.2009,8,1
147059,Schweiz U15,12.05.2009,1,-
184374,Schweiz U16,17.08.2010,2,-
194978,Schweiz U21,-,-,-
194978,Schweiz U18,30.08.2011,4,1
194978,Schweiz U16,25.05.2010,-,-
147049,Tunesien,06.09.2019,2,-
147049,Schweiz U21,05.09.2013,13,1
147049,Schweiz U20,04.09.2014,4,-
147049,Schweiz U19,10.11.2011,18,2
147049,Schweiz U18,30.08.2011,3,-
147049,Schweiz U17,24.08.2010,9,-
147049,Schweiz U16,29.03.2010,4,1
184376,Schweiz U16,19.10.2010,2,-
183615,Schweiz U21,-,-,-
183615,Schweiz U20,13.10.2014,4,-
183615,Schweiz U19,05.09.2013,4,-
183615,Schweiz U18,04.09.2012,9,-
183615,Schweiz U16,19.09.2010,2,1
147056,Schweiz U20,-,-,-
147056,Schweiz U19,08.09.2012,6,-
147056,Schweiz U18,12.10.2011,7,-
147056,Schweiz U17,-,-,-
147056,Schweiz U16,08.09.2009,5,-
147056,Schweiz U15,12.05.2009,2,-
183748,Schweiz U17,22.09.2010,1,-
183748,Schweiz U16,27.05.2010,1,-
147050,Schweiz U17,24.08.2010,6,1
147050,Schweiz U16,14.08.2009,3,-
194975,Schweiz U21,14.11.2013,13,1
194975,Schweiz U20,06.09.2013,3,1
194975,Schweiz U19,09.10.2012,6,-
194975,Schweiz U18,15.03.2012,3,-
194975,Schweiz U16,08.09.2009,1,-
147041,Schweiz U19,09.10.2012,3,-
147041,Schweiz U18,13.03.2012,4,-
147041,Schweiz U16,14.08.2009,2,-
74288,Schweiz,11.08.2010,4,-
74288,Schweiz U21,26.05.2010,25,4
74288,Schweiz U19,21.04.2010,1,-
74288,Schweiz U18,25.08.2009,4,2
74288,Schweiz U17,19.10.2007,32,14
74288,Schweiz U16,18.09.2007,2,3
74288,Schweiz U15,20.04.2007,5,-
1303665,Schweiz U17,23.10.2024,2,-
1301988,Schweiz U17,03.09.2024,2,-
1263348,Schweiz U17,03.09.2024,5,3
1263348,Schweiz U16,09.05.2024,3,2
1046529,Schweiz U19,09.09.2024,4,-
1046529,Schweiz U18,08.09.2023,4,-
1046529,Schweiz U17,-,-,-
1164222,Schweiz U18,04.09.2024,5,-
1164222,Schweiz U17,14.09.2023,1,-
1061048,Schweiz U19,06.09.2024,4,-
1061048,Schweiz U18,06.09.2023,5,-
1061048,Schweiz U17,15.02.2023,9,-
999886,Schweiz U19,06.09.2024,4,-
999886,Schweiz U18,08.09.2023,3,-
999886,Schweiz U17,23.08.2022,9,-
1161301,Schweiz U17,15.08.2023,2,-
994389,Schweiz U19,09.10.2024,2,-
994389,Schweiz U18,06.09.2023,8,3
994389,Schweiz U17,23.08.2022,15,8
1015996,Schweiz U17,25.03.2023,1,-
688604,Schweiz U19,12.09.2023,1,-
688604,Schweiz U18,08.11.2022,3,-
688604,Schweiz U17,11.08.2021,8,-
862748,Schweiz U20,09.09.2024,1,-
862748,Schweiz U19,09.09.2023,8,-
862748,Schweiz U18,27.03.2023,3,-
862748,Schweiz U17,03.09.2021,4,-
894261,Schweiz U17,13.08.2021,3,-
700478,Schweiz U19,09.09.2023,9,1
700478,Schweiz U18,08.11.2022,9,-
700478,Schweiz U17,11.08.2021,9,-
688611,Schweiz U17,11.08.2021,8,1
728337,Kosovo U21,-,-,-
728337,Schweiz U18,08.11.2022,2,1
728337,Schweiz U17,11.08.2021,9,-
863759,Schweiz U20,06.09.2024,2,-
863759,Schweiz U19,14.10.2023,8,1
863759,Schweiz U18,22.03.2023,5,-
863759,Schweiz U17,23.03.2022,3,-
927514,Schweiz U17,01.09.2021,3,-
911223,Schweiz U17,16.02.2022,3,-
816680,Schweiz U17,01.09.2021,10,-
862739,Schweiz U17,16.02.2022,5,-
889768,Schweiz U17,11.08.2021,4,-
922289,Schweiz U18,16.05.2023,2,-
922289,Schweiz U17,11.08.2021,5,-
688613,Schweiz U19,23.03.2024,2,-
688613,Schweiz U18,22.03.2023,5,-
688613,Schweiz U17,23.03.2022,2,-
862738,Schweiz U17,11.08.2021,10,-
805485,Schweiz U17,11.08.2021,12,-
688620,Kosovo U21,-,-,-
688620,Schweiz U18,08.11.2022,4,-
688620,Schweiz U17,01.09.2021,8,2
866284,Schweiz U19,12.10.2023,6,-
866284,Schweiz U18,08.11.2022,2,-
866284,Schweiz U17,07.10.2021,6,-
523019,Schweiz U18,22.03.2023,3,-
523019,Schweiz U17,11.08.2021,9,-
922291,Schweiz U19,09.09.2023,2,-
922291,Schweiz U18,08.11.2022,6,-
922291,Schweiz U17,11.08.2021,10,3
861246,Schweiz U18,08.11.2022,2,-
861246,Schweiz U17,11.08.2021,10,1
700479,Schweiz U20,06.09.2024,2,1
700479,Schweiz U19,09.09.2023,8,4
700479,Schweiz U18,08.11.2022,9,1
700479,Schweiz U17,11.08.2021,3,-
805772,Schweiz U19,09.09.2023,9,-
805772,Schweiz U18,08.11.2022,4,-
805772,Schweiz U17,11.08.2021,7,2
864383,Schweiz U18,08.11.2022,4,-
864383,Schweiz U17,18.02.2022,1,-
819306,Schweiz U20,06.09.2024,2,1
819306,Schweiz U19,09.09.2023,8,4
819306,Schweiz U18,08.11.2022,6,2
819306,Schweiz U17,11.08.2021,12,6
870270,Kosovo U21,-,-,-
870270,Schweiz U17,11.08.2021,12,1
862744,Schweiz U19,09.09.2023,11,4
862744,Schweiz U18,08.11.2022,7,-
862744,Schweiz U17,07.10.2021,8,-
947168,Schweiz U17,23.08.2022,3,-
862745,Schweiz U17,16.02.2022,2,-
922288,Kosovo U19,14.06.2023,3,-
922288,Kosovo U17,10.11.2021,7,-
922288,Schweiz U17,11.08.2021,1,-
922288,Kosovo U15,27.08.2019,2,-
911256,Schweiz U17,03.09.2021,1,-
688609,Schweiz U17,-,-,-
864381,Schweiz U17,03.09.2021,2,-
866287,Kosovo U19,15.11.2023,4,-
866287,Schweiz U17,11.08.2021,4,-
900211,Schweiz U18,08.11.2022,2,-
900211,Schweiz U17,11.08.2021,2,-
804781,Schweiz U17,11.08.2021,4,-
922293,Schweiz U17,11.08.2021,4,-
728396,Schweiz U17,07.10.2021,2,1
866285,Schweiz U18,24.03.2023,5,-
866285,Schweiz U17,11.08.2021,3,-
603892,Schweiz U17,30.08.2018,4,-
633200,Schweiz U17,-,-,-
602443,Schweiz U21,30.05.2021,3,-
602443,Schweiz U20,28.03.2022,3,-
602443,Schweiz U18,08.10.2019,2,-
602443,Schweiz U17,27.09.2018,1,-
680142,Kosovo U21,01.08.2023,3,-
680142,Kosovo U17,09.10.2019,2,-
680142,Schweiz U17,06.09.2019,3,-
583039,Schweiz U19,03.09.2021,5,-
583039,Schweiz U17,06.09.2019,7,3
583039,Portugal U16,-,-,-
507411,Schweiz U18,08.10.2019,2,-
507411,Schweiz U17,26.10.2018,3,-
681739,Schweiz U19,03.09.2021,2,-
681739,Schweiz U17,26.09.2019,1,-
507412,Schweiz U21,06.09.2024,2,-
507412,Schweiz U20,23.09.2022,1,-
507412,Schweiz U17,24.03.2019,2,1
691357,Schweiz U17,26.09.2019,1,-
499195,Schweiz U21,-,-,-
499195,Schweiz U20,07.10.2020,1,-
499195,Schweiz U19,05.09.2019,5,-
499195,Schweiz U18,16.05.2019,1,-
499195,Schweiz U17,-,-,-
608154,Schweiz U17,30.08.2018,2,1
521443,Schweiz U19,05.09.2019,5,-
521443,Schweiz U18,16.05.2019,1,-
521443,Schweiz U17,04.05.2018,2,-
500753,Schweiz U18,26.03.2019,1,-
500753,Schweiz U17,01.09.2017,10,-
610163,Albanien U19,24.03.2019,2,-
610163,Schweiz U17,28.08.2018,2,-
583034,Nordmazedonien U21,02.06.2022,14,4
583034,Nordmazedonien U20,16.12.2021,2,2
583034,Nordmazedonien U19,18.02.2020,4,-
583034,Nordmazedonien U18,-,-,-
583034,Schweiz U17,25.09.2018,2,-
507495,Schweiz U20,07.10.2020,1,-
507495,Schweiz U17,18.03.2018,1,-
458217,Schweiz U21,04.06.2022,6,-
458217,Schweiz U20,05.09.2019,5,-
458217,Schweiz U19,03.10.2017,12,1
458217,Schweiz U17,31.08.2016,5,-
500094,Schweiz U20,06.06.2019,1,-
500094,Schweiz U19,10.10.2018,3,-
500094,Schweiz U18,03.10.2017,2,-
500094,Schweiz U17,11.05.2017,1,-
365124,Schweiz U20,07.10.2020,1,-
365124,Schweiz U19,05.09.2019,4,-
365124,Schweiz U18,11.10.2018,1,-
365124,Schweiz U17,28.09.2017,1,-
467280,Schweiz U17,27.09.2016,8,1
507498,Schweiz U19,14.11.2019,4,8
507498,Schweiz U18,09.10.2018,4,1
507498,Schweiz U17,01.09.2017,3,2
388214,Schweiz U18,09.10.2018,2,-
388214,Schweiz U17,29.10.2017,2,-
413458,Schweiz U17,03.03.2016,1,-
405555,Schweiz U20,18.11.2019,1,-
405555,Schweiz U19,23.03.2018,2,-
405555,Schweiz U18,30.08.2016,3,-
405555,Schweiz U17,01.03.2016,2,-
390175,Schweiz U20,-,-,-
390175,Schweiz U19,29.08.2017,2,-
390175,Schweiz U18,04.10.2016,2,-
390175,Schweiz U17,19.08.2015,8,-
421785,Schweiz U19,23.03.2018,1,-
421785,Schweiz U18,01.09.2016,2,-
421785,Schweiz U17,01.10.2015,4,-
404028,Schweiz U20,13.10.2019,3,-
404028,Schweiz U19,29.08.2017,7,-
404028,Schweiz U18,30.08.2016,5,-
404028,Schweiz U17,29.09.2015,10,1
434970,Schweiz U18,06.10.2016,3,1
434970,Schweiz U17,28.03.2016,3,-
421791,Schweiz U20,06.09.2018,1,-
421791,Schweiz U19,26.03.2018,1,2
421791,Schweiz U18,30.08.2016,2,1
421791,Schweiz U17,03.03.2016,1,-
322518,Schweiz U17,05.03.2015,1,-
380129,Schweiz U18,01.07.2016,-,-
380129,Schweiz U17,23.08.2015,2,-
322504,Schweiz U19,15.11.2016,2,-
322504,Schweiz U18,24.09.2015,3,-
322504,Schweiz U17,03.03.2015,2,-
359409,Schweiz,-,-,-
359409,Schweiz U21,01.09.2017,4,-
359409,Schweiz U20,09.11.2017,10,1
359409,Schweiz U19,30.08.2016,7,1
359409,Schweiz U18,27.10.2015,3,-
359409,Schweiz U17,-,-,-
359408,Kosovo U21,15.11.2019,2,-
359408,Schweiz U19,12.11.2015,6,-
359408,Schweiz U18,22.09.2015,3,-
359408,Schweiz U17,03.03.2015,2,-
298597,Schweiz U17,19.08.2014,5,-
298597,Schweiz U15,18.09.2012,4,-
322520,Schweiz U18,24.09.2015,1,-
322520,Schweiz U17,-,2,-
313097,Schweiz U21,22.03.2019,4,-
313097,Schweiz U20,06.09.2018,6,-
313097,Schweiz U19,30.08.2016,4,-
313097,Schweiz U18,22.09.2015,6,-
313097,Schweiz U17,03.03.2015,4,-
313097,Schweiz U16,-,-,-
313097,Schweiz U15,18.09.2012,4,-
303845,Schweiz U20,10.09.2018,2,-
303845,Schweiz U19,-,-,-
303845,Schweiz U18,-,-,-
303845,Schweiz U17,28.10.2014,5,-
303845,Schweiz U16,-,-,-
303845,Schweiz U15,23.10.2012,2,-
390180,Schweiz U17,19.08.2015,3,-
410632,Schweiz U17,01.10.2015,1,-
322497,Schweiz U18,02.09.2014,4,-
322497,Schweiz U17,15.04.2014,1,-
211688,Schweiz U19,05.09.2014,7,-
211688,Schweiz U18,06.09.2013,4,-
211688,Schweiz U17,30.08.2012,12,-
192635,Schweiz,28.05.2016,56,2
192635,Schweiz U21,26.03.2016,1,-
192635,Schweiz U20,17.11.2015,2,1
192635,Schweiz U19,05.09.2013,19,2
192635,Schweiz U17,15.10.2012,11,-
240348,Schweiz U19,10.10.2014,2,-
240348,Schweiz U18,04.03.2014,4,-
240348,Schweiz U17,28.08.2012,6,1
244908,Schweiz U17,08.11.2012,1,-
193086,Schweiz U19,05.03.2014,1,-
193086,Schweiz U18,19.03.2013,3,-
193086,Schweiz U17,15.09.2011,7,-
213160,Schweiz U18,04.09.2012,3,-
213160,Schweiz U17,23.02.2012,1,-
196914,Schweiz U18,04.09.2012,2,-
196914,Portugal U18,-,-,-
196914,Schweiz U17,23.08.2011,8,-
186397,Schweiz U17,25.01.2011,2,-
159001,Albanien U21,16.11.2014,4,1
159001,Schweiz U19,08.09.2012,3,1
159001,Schweiz U18,30.08.2011,7,2
159001,Schweiz U17,25.01.2011,4,-
165532,Schweiz U21,06.02.2013,3,-
165532,Schweiz U20,10.10.2012,2,-
165532,Schweiz U19,03.09.2011,9,-
165532,Schweiz U18,15.09.2010,3,-
165532,Schweiz U17,13.08.2009,8,-
167189,Schweiz U18,05.04.2011,2,-
167189,Schweiz U17,11.08.2009,8,-
167189,Schweiz U16,04.09.2008,4,-
167189,Schweiz U15,15.05.2008,2,-
159288,Albanien,14.11.2014,29,1
159288,Schweiz U21,06.02.2013,12,1
159288,Schweiz U20,10.10.2012,2,1
159288,Schweiz U19,26.03.2011,11,1
159288,Schweiz U18,15.09.2010,5,-
159288,Schweiz U17,02.03.2010,7,-
159288,Schweiz U15,-,-,-
165533,Schweiz U20,14.11.2012,1,-
165533,Schweiz U19,03.09.2011,11,2
165533,Schweiz U18,15.09.2010,5,-
165533,Schweiz U17,11.08.2009,13,-
165533,Schweiz U16,02.09.2008,8,-
165533,Schweiz U15,15.04.2008,6,-
159722,Schweiz U19,09.10.2011,2,-
159722,Schweiz U18,15.09.2010,6,1
159722,Schweiz U17,15.05.2009,15,2
159722,Schweiz U16,07.04.2009,4,-
168207,Schweiz U19,05.09.2011,5,-
168207,Schweiz U18,15.09.2010,10,-
168207,Schweiz U17,11.08.2009,9,-
168207,Schweiz U16,07.04.2009,4,-
110968,Schweiz U19,03.09.2011,7,1
110968,Schweiz U18,10.05.2011,2,-
110968,Schweiz U17,11.08.2009,12,4
110968,Schweiz U16,02.09.2008,7,1
110968,Schweiz U15,15.04.2008,6,-
147501,Schweiz U20,06.09.2013,7,-
147501,Schweiz U18,15.09.2010,7,2
147501,Schweiz U17,-,14,2
165517,Schweiz U21,06.06.2013,1,-
165517,Schweiz U19,03.09.2011,8,2
165517,Schweiz U18,15.09.2010,10,1
165517,Schweiz U17,24.09.2008,13,1
165517,Schweiz U16,02.09.2008,5,1
165517,Schweiz U15,15.04.2008,6,2
111458,Schweiz U20,05.09.2012,4,-
111458,Schweiz U19,03.09.2011,2,-
111458,Schweiz U18,19.10.2010,7,1
111458,Schweiz U17,-,15,1
111458,Schweiz U15,15.04.2008,2,-
167889,Schweiz U21,14.10.2013,1,-
167889,Schweiz U19,05.09.2011,6,-
167889,Schweiz U18,15.09.2010,2,-
167889,Schweiz U17,11.08.2009,12,1
167889,Schweiz U16,02.09.2008,8,-
167889,Schweiz U15,15.04.2008,4,-
167188,Schweiz U20,-,-,-
167188,Schweiz U19,03.09.2011,11,1
167188,Schweiz U18,15.09.2010,6,2
167188,Schweiz U17,11.08.2009,13,2
167188,Schweiz U16,28.10.2008,6,-
167188,Schweiz U15,-,-,-
165599,Schweiz U19,11.10.2011,2,-
165599,Schweiz U18,-,-,-
165599,Schweiz U17,-,9,-
165599,Schweiz U16,-,3,-
165599,Schweiz U15,-,7,-
168986,Schweiz U19,-,-,-
168986,Schweiz U18,19.10.2011,3,-
168986,Schweiz U17,11.08.2009,5,-
168986,Schweiz U15,15.05.2008,1,-
159718,Schweiz U21,06.06.2013,11,7
159718,Schweiz U20,05.09.2012,3,-
159718,Schweiz U19,03.09.2011,7,2
159718,Schweiz U18,15.09.2010,4,1
159718,Schweiz U17,05.09.2009,7,1
159718,Schweiz U16,02.09.2008,8,1
159718,Schweiz U15,15.04.2008,4,1
152240,Schweiz U21,05.09.2013,1,-
152240,Schweiz U20,05.03.2014,1,-
152240,Schweiz U19,03.09.2011,5,-
152240,Schweiz U18,10.05.2011,2,1
152240,Schweiz U17,05.09.2009,7,2
152240,Schweiz U16,28.10.2008,6,1
152240,Schweiz U15,15.04.2008,2,-
166400,Schweiz U21,22.05.2014,1,-
166400,Schweiz U20,06.09.2013,7,2
166400,Schweiz U19,09.10.2011,4,1
166400,Schweiz U18,15.09.2010,4,1
166400,Schweiz U17,18.05.2010,1,-
159720,Schweiz U21,06.02.2013,1,-
159720,Schweiz U20,05.03.2014,1,-
159720,Schweiz U19,03.09.2011,5,-
159720,Schweiz U18,05.04.2011,4,-
159720,Schweiz U17,05.09.2009,8,2
159720,Schweiz U16,02.09.2008,8,6
159720,Schweiz U15,20.04.2007,10,3
166025,Schweiz U21,22.03.2013,3,1
166025,Schweiz U20,14.11.2012,1,-
166025,Schweiz U19,29.02.2012,5,-
166025,Schweiz U18,15.09.2010,10,1
166025,Schweiz U17,13.08.2009,11,7
166025,Schweiz U16,02.09.2008,6,1
166025,Schweiz U15,03.06.2008,2,-
111426,Schweiz U21,06.06.2013,1,-
111426,Schweiz U19,04.09.2010,9,-
111426,Schweiz U18,25.08.2009,10,-
111426,Schweiz U17,24.09.2008,11,-
111426,Schweiz U16,20.09.2007,4,-
111426,Schweiz Olympia,-,-,-
111428,Schweiz U21,05.09.2013,3,-
111428,Schweiz U20,31.08.2011,3,-
111428,Schweiz U19,04.09.2010,6,-
111428,Schweiz U18,27.08.2009,4,-
111428,Schweiz U17,26.08.2008,2,-
170344,Schweiz,-,-,-
170344,Schweiz U21,06.02.2013,2,-
170344,Schweiz U20,12.09.2012,2,-
170344,Schweiz U19,05.09.2011,4,-
170344,Schweiz U18,15.09.2010,6,-
170344,Schweiz U17,10.09.2009,3,-
170344,Schweiz U16,07.05.2009,1,-
170344,Schweiz U15,15.04.2008,2,-
111423,Demokratische Republik Kongo,31.03.2015,25,-
111423,Schweiz U20,-,-,-
111423,Schweiz U19,-,-,-
111423,Schweiz U18,27.08.2009,2,-
111423,Schweiz U17,22.08.2008,4,-
111423,Schweiz U16,18.09.2007,5,-
111423,Schweiz U15,20.04.2007,3,-
109715,Schweiz U21,06.02.2013,6,-
109715,Schweiz U20,16.11.2011,2,-
109715,Schweiz U19,-,-,-
109715,Schweiz U18,25.09.2009,4,-
109715,Schweiz U17,09.05.2009,9,1
111433,Albanien,16.11.2015,44,-
111433,Schweiz U21,29.02.2012,1,-
111433,Schweiz U20,31.08.2011,7,1
111433,Schweiz U19,04.09.2010,9,-
111433,Schweiz U18,25.08.2009,6,-
111433,Schweiz U17,22.08.2008,22,-
111433,Schweiz U16,18.09.2007,8,-
111433,Schweiz U15,20.04.2007,4,-
111419,Bosnien-Herzegowina U21,04.06.2013,8,-
111419,Schweiz U20,-,-,-
111419,Schweiz U19,10.11.2011,6,-
111419,Schweiz U18,13.10.2009,5,-
111419,Schweiz U17,03.03.2009,14,-
111419,Schweiz U16,02.09.2008,2,-
111419,Schweiz U15,15.04.2008,6,-
111420,Schweiz U21,-,-,-
111420,Schweiz U20,29.02.2012,6,-
111420,Schweiz U19,04.09.2010,11,1
111420,Schweiz U18,25.08.2009,7,-
111420,Schweiz U17,22.08.2008,19,2
111420,Schweiz U16,18.09.2007,9,-
111420,Schweiz U15,20.04.2007,2,-
86784,Schweiz,07.10.2011,123,9
86784,Schweiz U21,-,-,-
86784,Schweiz U19,21.04.2010,15,5
86784,Schweiz U18,27.08.2009,2,-
86784,Schweiz U17,24.10.2009,6,3
86784,Schweiz Olympia,26.07.2012,3,-
165527,Schweiz U17,27.01.2009,1,-
111418,Schweiz U20,05.10.2011,4,-
111418,Schweiz U19,04.09.2010,11,1
111418,Schweiz U18,27.08.2009,13,1
111418,Schweiz U17,22.08.2008,13,3
111418,Schweiz U16,18.09.2007,8,-
111418,Schweiz U15,20.04.2007,5,-
111449,Schweiz U20,29.02.2012,1,-
111449,Schweiz U19,07.09.2010,9,-
111449,Schweiz U18,25.08.2009,4,-
111449,Schweiz U17,03.03.2009,14,2
111449,Schweiz U16,18.09.2007,7,1
